train,stations
train_1,"[Schiphol Airport, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Amersfoort, Utrecht Centraal, Gouda, Den Haag HS, Gouda, Den Haag Laan v NOI]"
train_2,"[Etten-Leur, Breda, Etten-Leur, Roosendaal, Vlissingen, Roosendaal, Dordrecht]"
train_3,"[Heerlen, Sittard, Heerlen, Sittard, Roermond, Weert, Roermond, Weert, Roermond, Sittard, Heerlen, Sittard, Heerlen]"
train_4,"[Maastricht, Sittard, Heerlen, Sittard, Heerlen, Sittard, Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond]"
train_5,"[Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Utrecht Centraal, s-Hertogenbosch, Eindhoven, Tilburg, s-Hertogenbosch]"
train_6,"[Alphen a/d Rijn, Leiden Centraal, Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Gouda, Alphen a/d Rijn, Gouda, Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI]"
train_7,"[Delft, Den Haag HS, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Schiphol Airport, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Ede-Wageningen, Utrecht Centraal]"
train_8,"[Heerlen, Sittard, Maastricht, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal]"
train_9,"[Hoorn, Alkmaar, Den Helder, Alkmaar, Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport]"
train_10,"[Deventer, Zutphen, Deventer, Zutphen, Deventer, Almelo, Zwolle, Assen]"
train_11,"[Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden]"
train_12,"[s-Hertogenbosch, Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Venlo, Helmond, Eindhoven, Tilburg, s-Hertogenbosch, Tilburg]"
train_13,"[Heemstede-Aerdenhout, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Centraal, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag Laan v NOI, Leiden Centraal]"
train_14,"[Utrecht Centraal, Hilversum, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum]"
train_15,"[Leeuwarden, Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Groningen]"
train_16,"[Weert, Eindhoven, Tilburg, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Eindhoven, Tilburg, Eindhoven, s-Hertogenbosch, Eindhoven]"
train_17,"[Dordrecht, Breda, Etten-Leur, Breda, Dordrecht, Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Den Haag Laan v NOI, Gouda]"
train_18,"[Utrecht Centraal, Amersfoort, Zwolle, Deventer, Zutphen, Apeldoorn, Zutphen, Dieren, Zutphen, Dieren, Zutphen, Apeldoorn]"
train_19,"[Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Tilburg, Breda, Tilburg, s-Hertogenbosch, Utrecht Centraal, Ede-Wageningen, Utrecht Centraal]"
train_20,"[Hengelo, Almelo, Zwolle, Assen, Groningen, Assen, Groningen, Assen, Groningen]"
score,2014.3707865168544
