train,stations
train_1,"[Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amersfoort, Zwolle, Assen, Groningen]"
train_2,"[Weert, Roermond, Weert, Roermond, Sittard, Heerlen, Sittard, Maastricht, Sittard, Maastricht, Sittard, Roermond, Sittard]"
train_3,"[Oss, s-Hertogenbosch, Utrecht Centraal, Gouda, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport, Leiden Centraal, Schiphol Airport, Utrecht Centraal]"
train_4,"[Venlo, Helmond, Venlo, Helmond, Venlo, Helmond, Eindhoven, Helmond]"
train_5,"[Zutphen, Dieren, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Deventer, Zutphen]"
train_6,"[Heerlen, Sittard, Heerlen, Sittard, Roermond, Weert, Eindhoven, Weert, Roermond, Sittard, Roermond, Weert]"
train_7,"[Den Haag Laan v NOI, Gouda, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Gouda, Utrecht Centraal, Amsterdam Centraal]"
train_8,"[Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Gouda, Den Haag Centraal, Gouda, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal]"
train_9,"[Heerlen, Sittard, Roermond, Weert, Roermond, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Heerlen]"
train_10,"[Weert, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Gouda, Den Haag Laan v NOI, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak]"
train_11,"[s-Hertogenbosch, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen]"
train_12,"[Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Gouda, Den Haag Centraal, Delft]"
train_13,"[s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal]"
train_14,"[Almere Centrum, Amsterdam Centraal, Utrecht Centraal, Schiphol Airport, Utrecht Centraal, Gouda, Alphen a/d Rijn, Utrecht Centraal]"
train_15,"[Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amsterdam Amstel, Hilversum, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum]"
train_16,"[Alkmaar, Den Helder, Alkmaar, Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Hoorn]"
train_17,"[Hilversum, Utrecht Centraal, Gouda, Utrecht Centraal, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Oss, Nijmegen]"
train_18,"[Assen, Groningen, Leeuwarden, Groningen, Assen, Zwolle, Steenwijk]"
train_19,"[Leeuwarden, Groningen, Assen, Zwolle, Almelo, Hengelo, Almelo, Deventer]"
train_20,"[Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Amersfoort, Zwolle, Steenwijk]"
score,1543.2921348314612
