train,stations
train_1,"[Leiden Centraal, Heemstede-Aerdenhout, Haarlem]"
train_2,"[Delft, Den Haag Centraal, Schiedam Centrum]"
train_3,"[Den Haag Centraal, Leiden Centraal, Gouda, Delft]"
train_4,"[Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Amstel]"
train_5,"[Dordrecht, Rotterdam Centraal]"
train_6,"[Rotterdam Alexander, Gouda, Rotterdam Centraal]"
train_7,"[Schiedam Centrum, Delft, Rotterdam Centraal]"
score,1657.0
