train,stations
train_1,"[Delft, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Gouda, Rotterdam Alexander, Gouda, Den Haag HS, Gouda, Den Haag Laan v NOI, Leiden Centraal]"
train_2,"[Hilversum, Utrecht Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Amersfoort, Zwolle]"
train_3,"[Gouda, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Utrecht Centraal, Amsterdam Amstel, Hilversum, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport]"
train_4,"[Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal]"
train_5,"[Breda, Tilburg, Eindhoven, s-Hertogenbosch, Tilburg, Eindhoven, Helmond, Venlo, Helmond, Eindhoven]"
train_6,"[Assen, Groningen, Leeuwarden, Groningen, Assen, Groningen, Leeuwarden]"
train_7,"[Amsterdam Centraal, Utrecht Centraal, Hilversum, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid]"
train_8,"[Heerenveen, Steenwijk, Heerenveen, Steenwijk, Zwolle, Almelo, Deventer, Zwolle]"
train_9,"[Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Alphen a/d Rijn, Gouda]"
train_10,"[Alkmaar, Den Helder, Alkmaar, Den Helder, Alkmaar]"
train_11,"[Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Hilversum, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum, Lelystad Centrum]"
train_12,"[Dieren, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Amersfoort, Apeldoorn, Zutphen, Apeldoorn, Zutphen]"
train_13,"[Beverwijk, Castricum, Alkmaar, Castricum, Zaandam, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Zaandam, Hoorn, Zaandam, Beverwijk, Zaandam]"
train_14,"[Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda, Tilburg, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_15,"[Hengelo, Almelo, Zwolle, Almelo, Deventer, Zwolle, Steenwijk]"
train_16,"[Almere Centrum, Hilversum, Amsterdam Amstel, Hilversum, Almere Centrum, Amsterdam Centraal, Utrecht Centraal, Ede-Wageningen]"
train_17,"[Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amsterdam Amstel, Utrecht Centraal]"
train_18,"[Leiden Centraal, Den Haag Centraal, Gouda, Alphen a/d Rijn, Gouda, Utrecht Centraal, s-Hertogenbosch, Eindhoven, Weert, Roermond, Sittard]"
train_19,"[Steenwijk, Heerenveen, Steenwijk, Heerenveen, Steenwijk, Zwolle, Steenwijk, Zwolle, Assen]"
train_20,"[Gouda, Den Haag Laan v NOI, Gouda, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS, Gouda, Den Haag Centraal, Gouda]"
score,3142.2471910112363
