train,stations
train_1,"[Hoorn, Alkmaar, Castricum, Alkmaar, Den Helder, Alkmaar, Hoorn, Alkmaar]"
train_2,"[Enschede, Hengelo, Almelo, Deventer, Almelo, Deventer, Apeldoorn, Amersfoort, Apeldoorn, Zutphen, Dieren]"
train_3,"[Almere Centrum, Hilversum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal]"
train_4,"[Nijmegen, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Deventer, Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Deventer]"
train_5,"[Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Hoorn, Alkmaar, Castricum, Zaandam, Beverwijk, Zaandam, Hoorn]"
train_6,"[Breda, Etten-Leur, Breda, Tilburg, Eindhoven, Weert, Roermond, Sittard, Roermond, Weert, Roermond, Weert, Roermond]"
train_7,"[Almere Centrum, Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Hilversum, Almere Centrum, Hilversum, Utrecht Centraal]"
train_8,"[Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Tilburg, Breda, Etten-Leur, Breda, Etten-Leur, Breda, Dordrecht, Roosendaal, Etten-Leur, Roosendaal]"
train_9,"[Hilversum, Almere Centrum, Hilversum, Almere Centrum, Amsterdam Amstel, Almere Centrum, Lelystad Centrum, Almere Centrum]"
train_10,"[Venlo, Helmond, Eindhoven, Helmond, Eindhoven, Helmond, Venlo, Helmond, Venlo]"
train_11,"[Rotterdam Centraal, Dordrecht, Breda, Tilburg, s-Hertogenbosch, Tilburg, Breda, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Tilburg, Eindhoven]"
train_12,"[Assen, Zwolle, Deventer, Zwolle, Amersfoort, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal]"
train_13,"[Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport]"
train_14,"[Lelystad Centrum, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Amstel, Utrecht Centraal, Gouda, Alphen a/d Rijn, Utrecht Centraal]"
train_15,"[Almere Centrum, Hilversum, Almere Centrum, Hilversum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar]"
train_16,"[Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Roermond, Sittard, Maastricht, Sittard, Roermond, Sittard]"
train_17,"[Amsterdam Amstel, Utrecht Centraal, Amsterdam Amstel, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Amstel, Amsterdam Zuid]"
train_18,"[Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Centraal, Gouda, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Heemstede-Aerdenhout]"
train_19,"[Helmond, Venlo, Helmond, Venlo, Helmond, Eindhoven, s-Hertogenbosch, Tilburg]"
train_20,"[Den Helder, Alkmaar, Den Helder, Alkmaar, Castricum, Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal]"
score,2890.089887640449
