train,stations
train_1,"[Zutphen, Apeldoorn, Amersfoort, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Amersfoort]"
train_2,"[Breda, Etten-Leur, Roosendaal, Dordrecht, Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Tilburg, Eindhoven, s-Hertogenbosch, Utrecht Centraal]"
train_3,"[Weert, Roermond, Sittard, Roermond, Sittard, Maastricht, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond, Weert]"
train_4,"[Oss, s-Hertogenbosch, Eindhoven, Helmond, Eindhoven, Weert, Eindhoven, Tilburg, s-Hertogenbosch, Tilburg, Breda, Tilburg, s-Hertogenbosch]"
train_5,"[Lelystad Centrum, Almere Centrum, Amsterdam Amstel, Hilversum, Almere Centrum, Amsterdam Amstel, Utrecht Centraal, Schiphol Airport]"
train_6,"[Heerlen, Sittard, Heerlen, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Roermond, Sittard]"
train_7,"[Steenwijk, Zwolle, Assen, Groningen, Leeuwarden, Groningen]"
train_8,"[Delft, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum]"
train_9,"[Maastricht, Sittard, Roermond, Weert, Roermond, Weert, Eindhoven, Weert, Eindhoven, s-Hertogenbosch, Utrecht Centraal]"
train_10,"[Eindhoven, Tilburg, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amsterdam Amstel, Utrecht Centraal, Amersfoort, Utrecht Centraal, Amersfoort]"
train_11,"[Helmond, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Maastricht, Sittard, Heerlen, Sittard, Maastricht, Sittard]"
train_12,"[Hengelo, Almelo, Zwolle, Assen, Groningen, Assen, Zwolle]"
train_13,"[Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Amstel, Hilversum, Utrecht Centraal]"
train_14,"[Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda, Tilburg, Eindhoven, Weert, Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven, Helmond, Eindhoven, Helmond]"
train_15,"[Oss, s-Hertogenbosch, Eindhoven, Helmond, Venlo, Helmond, Eindhoven, Weert, Eindhoven, s-Hertogenbosch, Eindhoven]"
train_16,"[Roermond, Sittard, Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond, Sittard, Roermond, Weert, Eindhoven]"
train_17,"[Almelo, Zwolle, Steenwijk, Zwolle, Assen, Groningen, Assen]"
train_18,"[Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Hoorn, Zaandam, Beverwijk, Haarlem, Beverwijk, Zaandam]"
train_19,"[Eindhoven, Tilburg, Breda, Etten-Leur, Breda, Etten-Leur, Roosendaal, Dordrecht, Roosendaal, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Centraal]"
train_20,"[Breda, Etten-Leur, Breda, Etten-Leur, Breda, Dordrecht, Breda, Tilburg, Eindhoven, Tilburg, Breda, Tilburg, Eindhoven, Helmond]"
score,-10.741573033707937
