train,stations
train_1,"[Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Dordrecht, Roosendaal, Dordrecht]"
train_2,"[Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Assen]"
train_3,"[Tilburg, Breda, Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Etten-Leur, Breda, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Rotterdam Centraal]"
train_4,"[Tilburg, s-Hertogenbosch, Oss, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch]"
train_5,"[Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Breda, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Rotterdam Alexander, Gouda]"
train_6,"[Amersfoort, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Zutphen, Dieren, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen]"
train_7,"[Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Heerenveen, Steenwijk, Heerenveen, Leeuwarden]"
train_8,"[Amsterdam Centraal, Utrecht Centraal, s-Hertogenbosch, Utrecht Centraal, Amsterdam Centraal, Utrecht Centraal, Schiphol Airport]"
train_9,"[Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal, Ede-Wageningen]"
train_10,"[Apeldoorn, Zutphen, Deventer, Zutphen, Dieren, Zutphen, Deventer, Apeldoorn, Deventer, Apeldoorn, Deventer, Apeldoorn, Deventer, Apeldoorn, Amersfoort]"
train_11,"[Etten-Leur, Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Etten-Leur, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_12,"[Venlo, Helmond, Venlo, Helmond, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amsterdam Centraal, Amsterdam Sloterdijk]"
train_13,"[Enschede, Hengelo, Almelo, Deventer, Zwolle, Deventer, Almelo, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Enschede, Hengelo, Enschede]"
train_14,"[Dordrecht, Roosendaal, Etten-Leur, Breda, Tilburg, Breda, Etten-Leur, Breda, Dordrecht, Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur, Breda, Tilburg]"
train_15,"[Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard, Maastricht, Sittard, Heerlen, Sittard, Heerlen, Sittard]"
train_16,"[Oss, s-Hertogenbosch, Tilburg, Breda, Dordrecht, Rotterdam Centraal, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda, Tilburg]"
train_17,"[Zutphen, Dieren, Zutphen, Apeldoorn, Deventer, Zutphen, Dieren, Zutphen, Apeldoorn, Zutphen, Deventer, Zutphen, Deventer, Almelo]"
train_18,"[Vlissingen, Roosendaal, Vlissingen]"
train_19,"[Roosendaal, Vlissingen, Roosendaal]"
train_20,"[Groningen, Assen, Zwolle, Deventer, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Zutphen]"
score,-258.82022471910113
