train,stations
train_1,"[Castricum, Zaandam, Castricum, Zaandam, Hoorn, Zaandam, Beverwijk, Castricum, Zaandam, Castricum, Alkmaar]"
train_2,"[Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal, Vlissingen, Roosendaal]"
train_3,"[Beverwijk, Zaandam, Castricum, Zaandam, Hoorn, Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Beverwijk, Castricum, Alkmaar]"
train_4,"[Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Dordrecht, Breda, Dordrecht, Roosendaal, Dordrecht, Breda, Tilburg, Breda]"
train_5,"[Den Haag Laan v NOI, Gouda, Den Haag HS, Gouda, Utrecht Centraal, Amersfoort, Utrecht Centraal, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk, Zaandam, Amsterdam Sloterdijk]"
train_6,"[Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Schiphol Airport, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Zaandam, Beverwijk]"
train_7,"[Steenwijk, Zwolle, Almelo, Deventer, Almelo, Deventer, Almelo, Hengelo]"
train_8,"[Schiedam Centrum, Rotterdam Blaak, Dordrecht, Roosendaal, Vlissingen, Roosendaal]"
train_9,"[Tilburg, Breda, Dordrecht, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_10,"[Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Dieren, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Arnhem Centraal, Nijmegen]"
train_11,"[Beverwijk, Zaandam, Castricum, Beverwijk, Zaandam, Hoorn, Zaandam, Castricum, Beverwijk, Zaandam]"
train_12,"[Castricum, Zaandam, Hoorn, Zaandam, Hoorn, Zaandam, Hoorn, Zaandam]"
train_13,"[Alkmaar, Hoorn, Zaandam, Beverwijk, Haarlem, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Zaandam, Beverwijk, Zaandam]"
train_14,"[Vlissingen, Roosendaal, Vlissingen]"
train_15,"[Amersfoort, Utrecht Centraal, Schiphol Airport, Utrecht Centraal, Schiphol Airport, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Amersfoort]"
train_16,"[Heerlen, Sittard, Maastricht, Sittard, Maastricht, Sittard, Heerlen, Sittard, Maastricht, Sittard, Heerlen, Sittard]"
train_17,"[Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Hoorn, Alkmaar, Den Helder, Alkmaar, Hoorn]"
train_18,"[Sittard, Heerlen, Sittard, Maastricht, Sittard, Heerlen, Sittard, Heerlen, Sittard, Heerlen, Sittard, Heerlen]"
train_19,"[Schiedam Centrum, Rotterdam Blaak, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Dordrecht, Rotterdam Blaak]"
train_20,"[Castricum, Beverwijk, Zaandam, Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel]"
score,-188.4606741573034
