train,stations
train_1,"[Groningen, Assen, Groningen, Assen, Zwolle, Assen, Zwolle]"
train_2,"[Zwolle, Deventer, Zwolle, Almelo, Zwolle, Almelo]"
train_3,"[Zwolle, Deventer, Almelo, Deventer, Apeldoorn, Deventer, Apeldoorn, Amersfoort, Zwolle]"
train_4,"[Castricum, Alkmaar, Hoorn, Zaandam, Hoorn, Alkmaar, Den Helder]"
train_5,"[Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Eindhoven, Tilburg, Breda, Dordrecht]"
train_6,"[Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Ede-Wageningen, Utrecht Centraal, Amersfoort, Zwolle]"
train_7,"[Beverwijk, Haarlem, Beverwijk, Castricum, Zaandam, Hoorn, Zaandam, Castricum, Alkmaar, Castricum, Alkmaar, Castricum, Beverwijk]"
train_8,"[Steenwijk, Heerenveen, Steenwijk, Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen]"
train_9,"[Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Roermond]"
train_10,"[Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Dieren, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen]"
train_11,"[Zaandam, Beverwijk, Zaandam, Beverwijk, Haarlem, Beverwijk, Castricum, Zaandam, Hoorn]"
train_12,"[Venlo, Helmond, Eindhoven, Helmond, Eindhoven, Weert, Roermond, Sittard, Roermond, Sittard, Heerlen, Sittard, Maastricht]"
train_13,"[Steenwijk, Heerenveen, Steenwijk, Heerenveen, Steenwijk, Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Steenwijk, Heerenveen, Steenwijk]"
train_14,"[Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Deventer, Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle]"
train_15,"[Tilburg, Eindhoven, Tilburg, Eindhoven, Tilburg, Eindhoven, Weert, Roermond, Weert, Roermond, Sittard]"
train_16,"[Groningen, Assen, Zwolle, Almelo, Deventer, Zwolle]"
train_17,"[Assen, Groningen, Assen, Zwolle, Steenwijk, Zwolle, Amersfoort]"
train_18,"[Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch]"
train_19,"[Helmond, Venlo, Helmond, Venlo, Helmond, Eindhoven, s-Hertogenbosch, Eindhoven]"
train_20,"[Steenwijk, Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle, Deventer, Zwolle]"
score,-716.2584269662921
