train,stations
train_1,[Hoorn]
train_2,[Castricum]
train_3,[Den Haag Centraal]
train_4,[Hoorn]
train_5,[Dordrecht]
train_6,[Alkmaar]
train_7,[Zaandam]
score,-700.0
