train,stations
train_1,"[Rotterdam Blaak, Dordrecht, Breda, Dordrecht, Breda, Tilburg, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_2,"[Vlissingen, Roosendaal, Etten-Leur, Breda, Etten-Leur, Breda, Dordrecht, Breda, Tilburg, Breda, Tilburg]"
train_3,"[Beverwijk, Castricum, Beverwijk, Castricum, Beverwijk, Haarlem, Beverwijk, Zaandam, Hoorn, Zaandam]"
train_4,"[Eindhoven, Weert, Roermond, Weert, Eindhoven, Helmond, Eindhoven, Weert, Eindhoven, Helmond, Venlo]"
train_5,"[Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Utrecht Centraal]"
train_6,"[Beverwijk, Castricum, Alkmaar, Den Helder, Alkmaar, Den Helder, Alkmaar, Castricum]"
train_7,"[Assen, Zwolle, Assen, Groningen, Leeuwarden, Groningen]"
train_8,"[Roosendaal, Vlissingen, Roosendaal]"
train_9,"[Vlissingen, Roosendaal, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Rotterdam Centraal, Dordrecht]"
train_10,"[Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Eindhoven]"
train_11,"[Den Helder, Alkmaar, Castricum, Zaandam, Hoorn, Alkmaar, Castricum, Zaandam, Beverwijk, Zaandam]"
train_12,"[Ede-Wageningen, Utrecht Centraal, Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Hilversum, Almere Centrum]"
train_13,"[Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Almere Centrum, Lelystad Centrum, Almere Centrum, Hilversum, Almere Centrum]"
train_14,"[Roosendaal, Vlissingen, Roosendaal, Dordrecht, Roosendaal]"
train_15,"[Roosendaal, Etten-Leur, Roosendaal, Vlissingen, Roosendaal, Etten-Leur, Breda, Etten-Leur]"
train_16,"[Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Vlissingen, Roosendaal]"
train_17,"[Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Oss, s-Hertogenbosch, Tilburg]"
train_18,"[Nijmegen, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Gouda]"
train_19,"[Roermond, Sittard, Roermond, Weert, Eindhoven, Weert, Eindhoven, Weert, Eindhoven, Weert, Roermond, Weert]"
train_20,"[Assen, Groningen, Assen, Zwolle, Assen, Zwolle]"
score,-275.82022471910113
