train,stations
train_1,"[Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Oss, s-Hertogenbosch, Eindhoven, Weert, Roermond, Weert, Roermond, Sittard, Heerlen]"
train_2,"[Groningen, Assen, Zwolle, Assen, Zwolle, Assen]"
train_3,"[Leiden Centraal, Schiphol Airport, Utrecht Centraal, Amsterdam Centraal, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel]"
train_4,"[Enschede, Hengelo, Almelo, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Hengelo, Almelo, Deventer, Apeldoorn, Zutphen]"
train_5,"[Tilburg, Eindhoven, Weert, Roermond, Weert, Roermond, Weert, Eindhoven, Weert, Roermond, Sittard, Maastricht]"
train_6,"[Amsterdam Amstel, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Amstel, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Utrecht Centraal, Amersfoort, Apeldoorn, Zutphen, Dieren]"
train_7,"[Eindhoven, s-Hertogenbosch, Tilburg, Eindhoven, Helmond, Venlo, Helmond, Venlo]"
train_8,"[Amersfoort, Apeldoorn, Deventer, Zutphen, Dieren, Zutphen, Deventer, Zwolle, Almelo, Deventer]"
train_9,"[Deventer, Zutphen, Apeldoorn, Deventer, Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal]"
train_10,"[Apeldoorn, Amersfoort, Apeldoorn, Deventer, Zutphen, Deventer, Almelo, Deventer, Apeldoorn, Zutphen, Dieren, Zutphen]"
train_11,"[Venlo, Helmond, Venlo, Helmond, Venlo, Helmond]"
train_12,"[Enschede, Hengelo, Almelo, Hengelo, Enschede, Hengelo, Almelo, Zwolle, Deventer, Apeldoorn, Zutphen, Apeldoorn]"
train_13,"[Eindhoven, Tilburg, s-Hertogenbosch, Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Oss, s-Hertogenbosch, Oss]"
train_14,"[Venlo, Helmond, Eindhoven, Tilburg, s-Hertogenbosch, Tilburg, Eindhoven, s-Hertogenbosch, Tilburg, Breda, Dordrecht]"
train_15,"[Almelo, Zwolle, Amersfoort, Zwolle, Assen, Groningen]"
train_16,"[Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Gouda, Alphen a/d Rijn, Leiden Centraal, Den Haag HS]"
train_17,"[Breda, Tilburg, Eindhoven, Tilburg, Breda, Tilburg, Eindhoven, Helmond, Eindhoven, Weert, Roermond, Sittard]"
train_18,"[Heerlen, Sittard, Roermond, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond, Weert, Eindhoven, Weert]"
train_19,"[Helmond, Venlo, Helmond, Venlo, Helmond, Eindhoven, s-Hertogenbosch, Eindhoven, Helmond]"
train_20,"[Enschede, Hengelo, Enschede, Hengelo, Almelo, Deventer, Zwolle, Steenwijk, Zwolle, Amersfoort, Utrecht Centraal]"
score,-145.10112359550567
