train,stations
train_1,"[Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Alkmaar, Hoorn, Alkmaar, Hoorn, Zaandam, Hoorn]"
train_2,"[Steenwijk, Zwolle, Assen, Groningen, Assen, Groningen, Leeuwarden, Heerenveen]"
train_3,"[Leeuwarden, Groningen, Assen, Zwolle, Deventer, Zwolle]"
train_4,"[Zutphen, Deventer, Zutphen, Apeldoorn, Zutphen, Apeldoorn, Amersfoort, Zwolle, Amersfoort]"
train_5,"[Leeuwarden, Heerenveen, Leeuwarden, Groningen, Assen, Zwolle, Almelo]"
train_6,"[Almelo, Zwolle, Deventer, Zutphen, Dieren, Zutphen, Apeldoorn, Amersfoort, Zwolle]"
train_7,"[Helmond, Venlo, Helmond, Venlo, Helmond, Venlo]"
train_8,"[Beverwijk, Castricum, Beverwijk, Haarlem, Beverwijk, Castricum, Zaandam, Hoorn, Alkmaar, Den Helder]"
train_9,"[Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle, Almelo, Hengelo, Almelo, Deventer, Apeldoorn]"
train_10,"[Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amersfoort, Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle]"
train_11,"[Zutphen, Apeldoorn, Deventer, Apeldoorn, Deventer, Almelo, Deventer, Apeldoorn, Zutphen, Apeldoorn, Deventer]"
train_12,"[Den Helder, Alkmaar, Hoorn, Alkmaar, Castricum, Beverwijk, Zaandam, Beverwijk, Haarlem]"
train_13,"[Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Assen]"
train_14,"[Amsterdam Amstel, Almere Centrum, Hilversum, Utrecht Centraal, Amersfoort, Apeldoorn, Deventer, Apeldoorn, Amersfoort, Utrecht Centraal]"
train_15,"[Hilversum, Amsterdam Amstel, Utrecht Centraal, Gouda, Den Haag Centraal, Gouda, Alphen a/d Rijn, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Heemstede-Aerdenhout]"
train_16,"[Almelo, Hengelo, Almelo, Zwolle, Amersfoort, Zwolle, Almelo]"
train_17,"[Assen, Groningen, Assen, Zwolle, Assen, Zwolle]"
train_18,"[Zutphen, Deventer, Almelo, Zwolle, Almelo, Deventer, Zwolle]"
train_19,"[Beverwijk, Castricum, Alkmaar, Hoorn, Zaandam, Hoorn, Zaandam, Hoorn, Zaandam]"
train_20,"[Vlissingen, Roosendaal, Etten-Leur, Roosendaal, Vlissingen]"
score,-792.2584269662921
