train,stations
train_1,"[Helmond, Venlo, Helmond, Venlo, Helmond, Eindhoven, s-Hertogenbosch, Eindhoven]"
train_2,"[Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen, Oss, Nijmegen]"
train_3,"[s-Hertogenbosch, Utrecht Centraal, Amersfoort, Apeldoorn, Amersfoort, Utrecht Centraal, Hilversum, Amsterdam Amstel, Hilversum]"
train_4,"[Deventer, Apeldoorn, Amersfoort, Apeldoorn, Zutphen, Deventer, Zwolle, Almelo, Hengelo, Almelo]"
train_5,"[Oss, Nijmegen, Oss, s-Hertogenbosch, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, s-Hertogenbosch, Tilburg, Breda, Tilburg]"
train_6,"[Maastricht, Sittard, Heerlen, Sittard, Roermond, Weert, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Eindhoven]"
train_7,"[Heerlen, Sittard, Heerlen, Sittard, Heerlen, Sittard, Heerlen, Sittard, Maastricht, Sittard, Maastricht, Sittard]"
train_8,"[Heerlen, Sittard, Roermond, Sittard, Roermond, Weert, Roermond, Sittard, Roermond, Weert, Eindhoven, Weert]"
train_9,"[Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Arnhem Centraal, Dieren, Zutphen, Apeldoorn, Deventer, Zwolle, Assen]"
train_10,"[Hoorn, Zaandam, Castricum, Alkmaar, Den Helder, Alkmaar, Den Helder]"
train_11,"[Deventer, Almelo, Deventer, Zwolle, Almelo, Zwolle]"
train_12,"[Weert, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, Weert, Eindhoven, s-Hertogenbosch, Tilburg, Breda, Tilburg]"
train_13,"[Nijmegen, Arnhem Centraal, Nijmegen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal, Dieren, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Oss, s-Hertogenbosch, Utrecht Centraal]"
train_14,"[Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Nijmegen, Oss, Nijmegen, Oss]"
train_15,"[Etten-Leur, Breda, Etten-Leur, Roosendaal, Etten-Leur, Roosendaal, Vlissingen, Roosendaal]"
train_16,"[Amersfoort, Zwolle, Assen, Zwolle, Deventer, Zwolle]"
train_17,"[Den Helder, Alkmaar, Den Helder, Alkmaar, Hoorn, Alkmaar]"
train_18,"[Tilburg, Eindhoven, Helmond, Venlo, Helmond, Venlo, Helmond]"
train_19,"[Hengelo, Enschede, Hengelo, Almelo, Deventer, Apeldoorn, Deventer, Apeldoorn, Amersfoort, Zwolle, Deventer, Apeldoorn]"
train_20,"[Alkmaar, Castricum, Alkmaar, Hoorn, Alkmaar, Hoorn, Alkmaar, Hoorn, Alkmaar, Castricum]"
score,-656.8988764044943
