train,stations
train_1,"[Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Dieren, Zutphen, Dieren, Zutphen, Apeldoorn, Deventer, Zwolle, Almelo]"
train_2,"[Sittard, Roermond, Weert, Eindhoven, Tilburg, Eindhoven, Tilburg, Eindhoven, s-Hertogenbosch, Eindhoven]"
train_3,"[Leiden Centraal, Den Haag Centraal, Leiden Centraal, Den Haag HS, Gouda, Den Haag HS, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Gouda, Utrecht Centraal]"
train_4,"[Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Zwolle, Steenwijk, Zwolle]"
train_5,"[Zwolle, Deventer, Zwolle, Deventer, Zwolle, Amersfoort, Apeldoorn, Deventer]"
train_6,"[Maastricht, Sittard, Heerlen, Sittard, Roermond, Sittard, Roermond, Sittard, Heerlen, Sittard, Maastricht, Sittard]"
train_7,"[Maastricht, Sittard, Maastricht, Sittard, Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, Tilburg]"
train_8,"[Den Helder, Alkmaar, Hoorn, Alkmaar, Castricum, Alkmaar, Den Helder, Alkmaar]"
train_9,"[Leiden Centraal, Den Haag HS, Leiden Centraal, Den Haag HS, Gouda, Den Haag Centraal, Gouda, Den Haag HS, Delft, Den Haag Laan v NOI, Gouda]"
train_10,"[Enschede, Hengelo, Almelo, Deventer, Zwolle, Deventer, Zutphen, Deventer, Almelo, Deventer, Zutphen]"
train_11,"[Sittard, Maastricht, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen, Sittard]"
train_12,"[Almelo, Deventer, Zutphen, Apeldoorn, Zutphen, Deventer, Apeldoorn, Zutphen, Deventer, Zutphen, Dieren, Zutphen, Apeldoorn]"
train_13,"[Den Helder, Alkmaar, Den Helder, Alkmaar, Den Helder]"
train_14,"[Zwolle, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Assen, Groningen]"
train_15,"[Hoorn, Alkmaar, Hoorn, Zaandam, Beverwijk, Zaandam, Amsterdam Sloterdijk, Haarlem, Beverwijk]"
train_16,"[Zaandam, Beverwijk, Zaandam, Castricum, Zaandam, Castricum, Alkmaar, Den Helder, Alkmaar]"
train_17,"[Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag Centraal, Delft, Den Haag Laan v NOI, Gouda, Den Haag Centraal, Delft]"
train_18,"[Weert, Roermond, Sittard, Maastricht, Sittard, Roermond, Weert, Roermond, Sittard, Heerlen, Sittard, Maastricht, Sittard]"
train_19,"[Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Ede-Wageningen, Utrecht Centraal, Alphen a/d Rijn, Utrecht Centraal, Hilversum, Utrecht Centraal]"
train_20,"[Sittard, Maastricht, Sittard, Roermond, Sittard, Maastricht, Sittard, Maastricht, Sittard, Heerlen, Sittard, Heerlen]"
score,-39.74157303370794
