train,stations
train_1,"[Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Leeuwarden, Heerenveen, Steenwijk]"
train_2,"[Tilburg, Breda, Dordrecht, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Laan v NOI, Gouda]"
train_3,"[Lelystad Centrum, Almere Centrum, Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander]"
train_4,"[Dordrecht, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Centraal, Delft, Den Haag Laan v NOI]"
train_5,"[Delft, Schiedam Centrum, Delft, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Breda, Dordrecht, Rotterdam Blaak, Rotterdam Alexander]"
train_6,"[Zutphen, Apeldoorn, Zutphen, Deventer, Zwolle, Almelo, Hengelo, Enschede, Hengelo, Almelo, Deventer]"
train_7,"[Schiphol Airport, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Delft, Den Haag Laan v NOI, Gouda, Den Haag Laan v NOI, Leiden Centraal, Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal]"
train_8,"[Den Haag HS, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum, Delft, Den Haag Laan v NOI, Leiden Centraal, Schiphol Airport, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Ede-Wageningen, Arnhem Centraal]"
train_9,"[s-Hertogenbosch, Tilburg, Breda, Etten-Leur, Breda, Dordrecht, Breda, Tilburg, s-Hertogenbosch, Eindhoven, Tilburg, Eindhoven]"
train_10,"[Enschede, Hengelo, Almelo, Deventer, Almelo, Zwolle, Amersfoort, Apeldoorn]"
train_11,"[Enschede, Hengelo, Almelo, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Zwolle, Amersfoort, Apeldoorn]"
train_12,"[Hengelo, Almelo, Zwolle, Almelo, Zwolle, Steenwijk]"
train_13,"[Zutphen, Deventer, Apeldoorn, Zutphen, Deventer, Almelo, Deventer, Almelo, Zwolle]"
train_14,"[Almelo, Zwolle, Steenwijk, Heerenveen, Steenwijk, Zwolle, Amersfoort]"
train_15,"[Enschede, Hengelo, Almelo, Deventer, Zutphen, Apeldoorn, Deventer, Zwolle, Steenwijk, Zwolle]"
train_16,"[Apeldoorn, Amersfoort, Zwolle, Almelo, Hengelo, Almelo, Deventer, Apeldoorn, Deventer, Zutphen]"
train_17,"[Hilversum, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Amsterdam Zuid, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel, Hilversum]"
train_18,"[Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Enschede, Hengelo, Almelo, Hengelo, Almelo, Zwolle, Almelo]"
train_19,"[Almere Centrum, Hilversum, Almere Centrum, Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Hilversum, Almere Centrum, Lelystad Centrum]"
train_20,"[Heerenveen, Steenwijk, Heerenveen, Leeuwarden, Heerenveen, Leeuwarden, Groningen, Leeuwarden, Heerenveen, Steenwijk]"
score,-8.741573033707937
